"id","edad","sex","tipouni","perfil","exed","acreedu","exin","acreinv","grupoinv","nart","autprin","njcr","nh1","nh2","nh5","nh3","nh4","pubnohh","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","priorpub","util","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","p16","p17","p18","p19","p20","p21","p22","p23","p24","p25","p26","p27","p28","mp1","mp2","mp3","mp4","mp5","mp6","mp7","mp8","mp9","mp10","mp11","mp12","mp13","mp14","mp15","mp16","mp17","mp18","mp19","mp20","mp21","mp22","mp23","mp24","mp25","mp26","mp27","mp28","otro","pais.r","area.r"
678,47,"Mujer","Pública","Personal docente e investigador",22,1,22,1,1,120,60,40,0,1,0,0,0,"Sí",0,0,0,1,0,1,1,0,1,0,"Resolver","Conocimiento",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"En mi país el orden de los autores no es una prioridad, ni refleja el aporte de los mismos, en la declaración de aportes se aclara el trabajo de cada autor. 
Cada vez es más difícil publicar estudios cualitativos, las revisas indexadas no los reciben para no tener críticas o problemas en la indexación y por eso los autores se sesgan hacia los análisis cuantitativos así el trabajo sea en ciencias sociales. ","Colombia","Ciencias sociales y del comportamiento"
679,53,"Mujer","Pública","Personal docente e investigador",28,1,24,1,1,83,75,30,0,1,0,0,0,"Sí",0,0,0,0,0,0,1,0,1,0,"Descubrir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"","Argentina","Ciencias sociales y del comportamiento"
682,55,"Mujer","Pública","Personal docente e investigador",23,1,12,1,1,16,15,2,1,0,0,0,0,"No lo tengo claro",0,0,0,1,0,1,0,0,0,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"No hay comentarios.","Perú","Arte y humanidades"
683,45,"Mujer","Pública","Personal de investigación",13,1,13,1,1,24,3,17,0,0,1,0,0,"No lo tengo claro",0,0,0,0,0,1,1,0,0,1,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Algunas preguntas sobre cumplimiento de hipótesis me parece que se refieren solo a investigaciones con enfoque cuantitativo. Hay que considerar las investigaciones con enfoque cualitativo ","Ecuador","Ciencias de la vida y médicas"
684,36,"Mujer","Privada","Personal docente e investigador",6,1,9,1,1,11,5,7,1,0,0,0,0,"Sí",0,1,1,0,1,1,0,0,0,1,"Difundir","Conocimiento",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,"","Colombia","Ciencias sociales y del comportamiento"
685,48,"Mujer","Pública","Personal de investigación",0,1,5,0,1,26,5,12,0,0,1,0,0,"No lo tengo claro",0,0,0,0,0,1,1,0,0,1,"Descubrir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"","México","Ciencias naturales e ingeniería"
687,51,"Hombre","Pública","Personal docente e investigador",18,1,18,1,1,51,10,51,1,0,0,0,0,"Sí",0,0,0,0,0,1,1,0,0,1,"Difundir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,"","España","Ciencias de la vida y médicas"
688,46,"Hombre","Pública","Personal docente",15,1,15,1,0,90,60,10,1,0,0,0,0,"Sí",0,0,0,1,0,0,1,0,0,0,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"NADA. GRACIAS.","Perú","Ciencias de la vida y médicas"
689,30,"Mujer","Pública","Personal docente e investigador",6,0,6,0,1,15,10,5,1,0,0,0,0,"Sí",1,0,0,0,0,1,0,1,1,1,"Difundir","Aplicabilidad",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Es una investigación pertinente y poco usual encontrar análisis esta temática.","Cuba","Ciencias sociales y del comportamiento"
690,47,"Hombre","Privada","Personal de investigación",10,1,20,1,1,47,17,47,1,0,0,0,0,"Sí",0,0,0,1,0,1,1,1,1,1,"Descubrir","Aplicabilidad",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"","Perú","Ciencias naturales e ingeniería"
692,26,"Hombre","Pública","Personal de investigación",0,0,5,0,1,5,2,3,1,0,0,0,0,"No lo tengo claro",0,1,1,0,0,1,1,1,1,1,"Difundir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,"","Guatemala","Ciencias de la vida y médicas"
693,51,"Hombre","Privada","Personal docente",20,1,20,1,1,42,42,35,0,0,0,0,1,"No lo tengo claro",0,0,0,0,0,1,0,0,0,0,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"Quizás algunas malas prácticas derivan de los requisitos que se inventan los tecnócratas de los ministerios para clasificar los grupos de investigación","Colombia","Ciencias sociales y del comportamiento"
694,50,"Hombre","Pública","Personal docente e investigador",25,1,20,1,1,114,55,100,1,0,0,0,0,"Sí",0,0,0,0,0,0,1,0,1,1,"Resolver","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,"","Colombia","Ciencias de la vida y médicas"
696,61,"Mujer","Privada","Personal de investigación",3,1,30,1,1,6,6,4,1,0,0,0,0,"Sí",0,0,0,0,0,1,1,0,0,0,"Descubrir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,"","Uruguay","Ciencias de la vida y médicas"
697,41,"Hombre","Pública","Personal docente e investigador",15,1,14,1,1,50,20,30,0,1,0,0,0,"Sí",0,1,1,1,0,1,1,1,1,1,"Descubrir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Me parece importante lo que aborda el estudio ya que si conozco casos donde muchos de los comportamientos no éticos como los comentados en las preguntas son comunes en muchos investigadores y es algo que creo se debe evitar.","Colombia","Ciencias naturales e ingeniería"
698,40,"Hombre","Pública","Personal docente e investigador",2,0,8,0,0,4,2,2,1,0,0,0,0,"Sí",0,0,0,0,0,1,1,0,0,1,"Difundir","Conocimiento",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Solo continuar con el estudio y levarlo a la practica del campo y que ayude al desarrollo de nuevas variedades de cebada.
","Perú","Ciencias de la vida y médicas"
699,32,"Hombre","Pública","Personal docente e investigador",5,0,8,1,1,15,6,5,1,0,0,0,0,"Sí",0,0,0,1,0,1,0,0,1,1,"Difundir","Conocimiento",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,"","Venezuela","Ciencias de la vida y médicas"
700,69,"Hombre","Pública","Personal docente e investigador",47,1,47,1,1,137,99,100,1,0,0,0,0,"Sí",0,0,1,1,0,1,0,0,1,0,"Difundir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"la última pregunta (¿?) no tiene sentido hacerla.
Es obvio que todo es tan negativo éticamente que no es posible ""aceptar"" cualquiera de estas propuestas.
 ","México","Ciencias naturales e ingeniería"
701,40,"Hombre","Pública","Personal docente",4,0,3,1,0,7,4,4,1,0,0,0,0,"Sí",0,0,1,0,0,1,0,0,0,0,"Requisitos","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,"","Ecuador","Ciencias naturales e ingeniería"
702,50,"Hombre","Pública","Personal de investigación",15,1,25,1,1,77,25,71,1,0,0,0,0,"Sí",0,0,1,1,1,1,1,1,1,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"","México","Ciencias de la vida y médicas"
703,32,"Mujer","Privada","Estudiante de doctorado",0,1,6,0,0,7,5,5,0,0,1,0,0,"Sí",0,0,0,0,0,0,1,0,0,1,"Difundir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,"","Chile","Ciencias de la vida y médicas"
704,48,"Hombre","Pública","Personal docente e investigador",15,1,13,1,1,20,11,8,1,0,0,0,0,"Sí",0,0,0,0,1,1,0,0,1,0,"Reputación","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"","Perú","Ciencias de la vida y médicas"
705,35,"Hombre","Pública","Personal docente e investigador",12,1,8,1,1,40,35,21,0,1,0,1,0,"No",0,0,0,1,0,1,1,0,0,0,"Difundir","Aplicabilidad",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"","Chile","Ciencias naturales e ingeniería"
706,35,"Hombre","Privada","Personal docente",6,0,5,1,1,30,10,20,0,1,0,0,1,"No",0,1,1,0,1,0,0,0,0,0,"Difundir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Colombia","Ciencias naturales e ingeniería"
707,64,"Hombre","Privada","Personal de investigación",30,1,45,1,0,200,150,200,1,0,0,0,0,"Sí",1,1,1,1,1,1,1,1,1,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"les felicito por revelar sobre todo las malas practicas aqui denunciadas, para asi evitar que las nuevas generaciones se resignen, las repitarn y logremos acabar con ellas.","México","Ciencias de la vida y médicas"
708,48,"Hombre","Privada","Personal docente e investigador",17,1,22,1,1,100,80,90,0,0,0,0,1,"Sí",0,1,0,0,0,1,1,1,1,0,"Difundir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,"Encuesta muy bien diseñada (considerando que a veces la línea entre lo ético y lo no ético puede ser muy delgada), mucho éxito...","Chile","Ciencias naturales e ingeniería"
712,78,"Hombre","Pública","Personal docente e investigador",51,1,43,1,1,276,200,200,1,0,0,0,1,"No",0,1,1,1,1,1,1,1,1,0,"Reputación","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Hay actualmente un numero excesivo de publicaciones, con numerosas repeticiones y plagiarismo de publicaciones de otras personas sin citar los originales ... hasta libros supuestamente de revision aveces no citan publicaciones y los autores se medio apropian le divulgacion ... y para mi eso se debe a la excesiva utilizacion de los indices H u otros datos sobre el numero de publicaciones, presentaciones a congreso, patentes etc.
Es esencialmente imposible mantenerse al tanto de todo lo que pasa en un campo y la investigacion computarizada produce demasiados señalamientos ... en particular evisiones excesivas de gente que no tiene experiencia. Cuando estoy evauando una revision en mi campo la primera cosa que hago es ver cuantas veces se autocitan los autores. Es asombroso de ver que en mas de 50% del tiempo no contienen ninguna ... es decir que el articulo de revision es esencialmente un estudio bibliografico hecho por estudiantes de MS o PhD. Este tipo de autor no puede producir articulos con opiniones propias y de interes ... y es demasiadas veces aceptado.","Venezuela","Ciencias naturales e ingeniería"
713,55,"Mujer","Pública","Personal docente e investigador",28,1,28,1,1,60,55,58,1,0,0,0,0,"Sí",0,0,1,1,0,1,1,1,1,1,"Difundir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,"","Ecuador","Ciencias de la vida y médicas"
715,31,"Hombre","Privada","Personal docente e investigador",7,1,6,1,1,25,6,10,0,1,0,0,0,"Sí",0,0,0,1,0,0,1,0,1,1,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Colombia","Ciencias de la vida y médicas"
716,29,"Hombre","Pública",NA,1,0,5,1,0,14,7,10,1,0,0,0,0,"Sí",0,0,0,0,0,1,0,0,0,0,"Difundir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,"Enfatizar un problema en lo ultimos años que veo viendo, que los jefes de departamento o jefes de comites de investigacion de universidades, por el hecho de ser autoridades los estudiantes obligatoriamente los tienen que incluir en los articulos de investigacion.","Perú","Ciencias de la vida y médicas"
717,36,"Hombre","Pública","Personal docente",12,0,12,0,1,10,8,9,0,1,0,0,0,"Sí",0,0,0,1,0,1,1,1,1,1,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"","Cuba","Ciencias naturales e ingeniería"
719,72,"Hombre","Pública","Personal docente e investigador",48,1,50,1,1,92,80,20,1,0,0,0,0,"Sí",0,0,0,1,0,1,1,0,0,1,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Me parece un tema importantísimo y muy motivante para todos los que de manera desinteresada aportan sus modestos conocimientos y prácticas investigativas, en función de las necesidades más acuciantes de la sociedad humana. ","Cuba","Ciencias de la vida y médicas"
720,32,"Hombre","Pública","Personal docente",11,0,4,0,1,12,8,3,1,0,0,0,0,"Sí",0,0,0,1,0,0,1,0,0,1,"Difundir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"","Ecuador","Ciencias sociales y del comportamiento"
721,40,"Hombre","Privada","Personal docente e investigador",7,1,16,1,1,53,9,53,1,0,0,0,0,"Sí",0,1,0,1,1,1,1,0,1,0,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"","Ecuador","Ciencias de la vida y médicas"
722,60,"Mujer","Pública","Personal docente e investigador",25,1,10,1,1,15,7,2,0,1,0,0,0,"No",0,0,0,0,0,1,0,0,0,0,"Difundir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Debería considerarse algo relacionado con el código de ética que es parte importante a considerar en toda investigación.","Perú","Ciencias naturales e ingeniería"
723,54,"Hombre","Pública","Personal docente e investigador",24,1,27,1,1,350,250,100,1,0,0,0,0,"Sí",0,0,0,1,0,1,0,0,0,0,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Faltaron las opciones todas las prácticas y ninguna de la prácticas.","Colombia","Ciencias de la vida y médicas"
724,34,"Hombre","Pública","Estudiante de doctorado",1,0,7,1,1,17,8,3,1,0,0,0,0,"Sí",0,1,1,0,1,1,1,1,1,1,"Resolver","Conocimiento",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,"","Otro","Ciencias naturales e ingeniería"
725,60,"Hombre","Pública","Personal docente e investigador",25,1,15,0,1,30,16,18,1,0,0,0,0,"Sí",0,0,0,0,0,1,1,0,1,1,"Difundir","Conocimiento",0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,"Ninguno.
Buena suerte con los resultados obtenidos y que los mismos sean beneficiosos para mejorar la investigación científica.","Ecuador","Ciencias de la vida y médicas"
726,48,"Hombre","Pública","Personal docente e investigador",10,1,15,1,1,32,20,25,0,0,1,0,0,"No lo tengo claro",0,0,0,1,1,1,1,1,0,1,"Descubrir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"La ética es fundamental para mí. Además, soy editor asociado de la revista Q1 Agroforestry Systems de Springer. Con esta responsabilidad, puede entender mejor mis respuestas anteriores. Gracias y saludos.","Chile","Ciencias naturales e ingeniería"
727,61,"Hombre","Privada","Personal de investigación",0,1,30,1,0,80,50,50,0,0,0,0,1,"Sí",0,0,0,1,0,1,1,0,1,1,"Descubrir","Conocimiento",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,"Es un tema importante pues está directamente relacionado con la ética de la investigación. Sin embargo, no todo puede ser blanco y negro, pues algunos aspectos podrían estar fuera del control de los investigadores. Por ejemplo, soy investigador independiente y tengo problemas a veces por acceder a información porque las publicaciones científicas cuestan dinero. Entonces en ocasiones solo puedo consultar los resúmenes.  Este es solo un ejemplo, pero en ocasiones también hay políticas institucionales sobre quien debe aparecer en un trabajo o en qué orden. Mi punto es que no se debe echar la culpa de todo a los investigadores, las instituciones, las revistas científicas, la falta de dinero y la sociedad en general ponen mucha presión que debe ser manejada y balanceada por los investigadores. ","Ecuador","Ciencias naturales e ingeniería"
728,49,"Hombre","Pública","Personal docente e investigador",25,1,25,1,1,28,8,2,0,0,1,0,0,"No lo tengo claro",0,0,0,0,0,1,1,1,0,1,"Resolver","Aplicabilidad",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,"","Colombia","Ciencias sociales y del comportamiento"
730,38,"Mujer","Pública","Personal docente e investigador",5,0,7,0,1,15,10,4,1,0,0,0,0,"Sí",0,0,1,0,0,1,1,0,0,0,"Difundir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"","Colombia","Ciencias de la vida y médicas"
731,51,"Hombre","Pública","Personal docente e investigador",23,1,20,0,1,11,7,5,0,1,0,0,0,"No",0,0,0,0,0,1,1,0,0,1,"Resolver","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"","Perú","Ciencias naturales e ingeniería"
732,29,"Hombre",NA,NA,0,0,2,0,0,1,1,1,0,0,0,0,1,"Sí",1,0,0,0,0,1,0,0,1,0,"Reputación","Conocimiento",0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,"","Perú","Ciencias naturales e ingeniería"
734,36,"Hombre","Privada","Personal de investigación",0,0,0,0,0,1,1,0,1,0,0,0,0,"Sí",0,0,0,1,0,1,1,0,0,0,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Ayuda aclarar las verdaderas opciones y razones de realizar una investigación y con ella a la publicación","Perú","Ciencias naturales e ingeniería"
735,76,"Mujer","Pública","Personal docente e investigador",51,0,53,0,1,136,47,4,0,1,0,0,0,"No lo tengo claro",0,0,0,0,0,0,0,0,1,0,"Difundir","Conocimiento",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Me costó trabajo decidir mi área de estudio y puse Ciencias agrícolas y biológicas. Pero también podría poner Ciencias Ambientales o Ciencias de la tierra (pensando como planeta), es que soy bióloga marina y soy docente e investigadora en ecología, sistemática y biogeografía.
Me salgo un poco de la curva al tener 76 años y seguir activa.","Cuba","Ciencias naturales e ingeniería"
736,54,"Hombre","Privada","Personal docente e investigador",6,1,6,1,1,15,5,14,1,0,0,0,0,"Sí",0,0,0,0,0,1,1,1,0,0,"Difundir","Aplicabilidad",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Esta todo claro","Perú","Ciencias de la vida y médicas"
737,53,"Mujer","Pública","Personal docente e investigador",23,1,28,1,1,100,50,45,1,0,0,0,0,"Sí",0,0,0,1,0,1,1,1,0,1,"Difundir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"También se deberían de incluir los puntos de la buena práctica en la investigación que contrasten con los vicios que se han mencionado para recordarle a los investigadores y docentes hacia dónde dirigir sus actividades. ","México","Ciencias de la vida y médicas"
738,63,"Mujer","Privada","Personal de investigación",25,1,25,1,1,70,30,70,0,1,0,0,0,"No",0,0,0,1,0,0,1,0,0,1,"Descubrir","Conocimiento",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Colocar al director (u otra autoridad, jefe de docencia, etc) del hospital en una publicación, caso contrario no aprueba la realización del estudio en ese hospital.
","Ecuador","Ciencias de la vida y médicas"
739,44,"Hombre","Pública","Personal docente e investigador",20,1,20,1,1,120,70,12,1,0,0,0,0,"Sí",0,0,0,0,1,1,1,0,0,1,"Difundir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"","España","Ciencias sociales y del comportamiento"
740,43,"Hombre","Pública","Personal docente e investigador",15,1,12,1,1,100,20,95,1,0,0,0,0,"Sí",0,0,1,1,0,0,1,0,0,1,"Descubrir","Aplicabilidad",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Marqué SOLO una opción como ""no mala práctica"" en la última pregunta porque no lo es. Personal de apoyo que hace tareas de investigación NO DEBE SER autor si no cumple los requisitos de autoría. Parece insinuar la encuesta que esa práctica (válida si no cumplen requisitos de autoría) es inadecuada. Sugiero revisar","Colombia","Ciencias de la vida y médicas"
